follower	followee	count
819744763020775425	819992522109894658	1
819744763020775425	842072478834909184	1
819744763020775425	796183515998068736	1
819744763020775425	90639372	1
819744763020775425	17896154	1
819744763020775425	815931811348017152	1
819744763020775425	816303263586914304	1
819744763020775425	299883942	1
819744763020775425	137794015	1
819744763020775425	2966758114	1
819744763020775425	2962994194	1
819744763020775425	828977216595849216	1
819744763020775425	2861616083	1
819744763020775425	796736612554117120	1
819744763020775425	37094727	1
819744763020775425	1072467470	1
819744763020775425	82453460	1
819744763020775425	2970279814	1
819744763020775425	18967498	1
819744763020775425	124224165	1
819744763020775425	2930635215	1
819744763020775425	2973870195	1
819744763020775425	15856366	1
819744763020775425	806906355214852096	1
819744763020775425	235217558	1
819744763020775425	15394954	1
819744763020775425	818460870573441028	1
819744763020775425	18566912	1
819744763020775425	41417564	1
819744763020775425	2863006655	1
819744763020775425	2847221717	1
819744763020775425	818713465653051392	1
819744763020775425	234822928	1
819744763020775425	2975091705	1
819744763020775425	164369297	1
819744763020775425	2953974395	1
819744763020775425	267854863	1
819744763020775425	32010840	1
819744763020775425	2966205003	1
819744763020775425	1065995022	1
819744763020775425	109579534	1
819744763020775425	2327941633	1
819744763020775425	278124059	1
819744763020775425	234022257	1
819744763020775425	75364211	1
819744763020775425	816705409486618624	1
819744763020775425	17976923	1
819744763020775425	815952318487298048	1
819744763020775425	13491312	1
819744763020775425	21269970	1
819744763020775425	2962891515	1
819744763020775425	52503751	1
819744763020775425	33977070	1
819744763020775425	237750442	1
819744763020775425	172858784	1
819744763020775425	17544524	1
819744763020775425	935148134505828353	1
819744763020775425	816111677917851649	1
819744763020775425	2964287128	1
819744763020775425	88784440	1
819744763020775425	1077121945	1
819744763020775425	29766367	1
819744763020775425	584012853	1
819744763020775425	235373000	1
819744763020775425	381152398	1
819744763020775425	15764644	1
819744763020775425	80612021	1
819744763020775425	817076257770835968	1
819744763020775425	78445977	1
819744763020775425	51228911	1
819744763020775425	109287731	1
819744763020775425	518644221	1
819744763020775425	18277655	1
819744763020775425	3353670647	1
819744763020775425	33563161	1
819744763020775425	18805303	1
819744763020775425	236279233	1
819744763020775425	72198806	1
819744763020775425	233737858	1
819744763020775425	1071840474	1
819744763020775425	1055730738	1
819744763020775425	950783972	1
819744763020775425	216881337	1
819744763020775425	22509548	1
819744763020775425	237348797	1
819744763020775425	17800215	1
819744763020775425	18166778	1
819744763020775425	18061669	1
819744763020775425	1060370282	1
819744763020775425	1074412920	1
819744763020775425	240760644	1
819744763020775425	1069124515	1
819744763020775425	246769138	1
819744763020775425	1249982359	1
819744763020775425	1480852568	1
819744763020775425	15745368	1
819744763020775425	18632666	1
819744763020775425	1074480192	1
819744763020775425	13218102	1
819744763020775425	10615232	1
819744763020775425	2856787757	1
819744763020775425	20467163	1
819744763020775425	2724095695	1
819744763020775425	482450423	1
819744763020775425	1074101017	1
819744763020775425	278145569	1
819744763020775425	110545675	1
819744763020775425	818910970567344128	1
819744763020775425	1077446982	1
819744763020775425	74198348	1
819744763020775425	26424123	1
819744763020775425	237312687	1
819744763020775425	15751083	1
819744763020775425	23976316	1
819744763020775425	19926675	1
819744763020775425	19929362	1
819744763020775425	24735461	1
819744763020775425	161743731	1
819744763020775425	295685416	1
819744763020775425	1058051748	1
819744763020775425	1071900114	1
819744763020775425	25086658	1
819744763020775425	26051676	1
819744763020775425	23712174	1
819744763020775425	15600527	1
819744763020775425	234057152	1
819744763020775425	240427862	1
819744763020775425	811986281177772032	1
819744763020775425	2750127259	1
819744763020775425	816282029276938240	1
819744763020775425	817138492614524928	1
819744763020775425	2914515430	1
819744763020775425	229197216	1
819744763020775425	1908143071	1
819744763020775425	2929491549	1
819744763020775425	2964526557	1
819744763020775425	2964877294	1
819744763020775425	2965083477	1
819744763020775425	2382685057	1
819744763020775425	834069080	1
819744763020775425	2862577383	1
819744763020775425	2852998461	1
819744763020775425	2696643955	1
819744763020775425	14275291	1
819744763020775425	2951574214	1
819744763020775425	314205957	1
819744763020775425	2932617195	1
819744763020775425	2966765501	1
819744763020775425	818948638890217473	1
819744763020775425	2914163523	1
819744763020775425	2853309155	1
819744763020775425	814103950404239360	1
819744763020775425	815241612154417152	1
819744763020775425	816131319033950208	1
819744763020775425	78403308	1
819744763020775425	18916432	1
11522502	15808765	1
90639372	15808765	1
293131808	15808765	1
378631423	15808765	1
305620929	15808765	1
137794015	15808765	1
515822213	15808765	1
19318314	15808765	1
305216911	15808765	1
31801993	15808765	1
18166778	15808765	1
2962994194	15808765	1
74508260	15808765	1
1072467470	15808765	1
1531521632	15808765	1
2970279814	15808765	1
82453460	15808765	1
18967498	15808765	1
234374703	15808765	1
183062944	15808765	1
225921757	15808765	1
1615463502	15808765	1
88806753	15808765	1
941080085121175552	15808765	1
15954997	15808765	1
38254095	15808765	1
1058520120	15808765	1
18137749	15808765	1
776664410	15808765	1
19394188	15808765	1
266133081	15808765	1
171598736	15808765	1
3122099613	15808765	1
278124059	15808765	1
23600262	15808765	1
47724293	15808765	1
50452197	15808765	1
2863006655	15808765	1
818713465653051392	15808765	1
818472418620608512	15808765	1
24913074	15808765	1
242926427	15808765	1
242836537	15808765	1
1074129612	15808765	1
72198806	15808765	1
164369297	15808765	1
31611298	15808765	1
2970462034	15808765	1
267854863	15808765	1
1074480192	15808765	1
248735463	15808765	1
85726335	15808765	1
234022257	15808765	1
7429102	15808765	1
2891210047	15808765	1
21269970	15808765	1
13491312	15808765	1
17976923	15808765	1
942156122	15808765	1
247334603	15808765	1
1541518434	15808765	1
2916086925	15808765	1
88784440	15808765	1
76649729	15808765	1
216776631	15808765	1
787373558	15808765	1
233842454	15808765	1
15808765	212262370	1
15808765	90639372	1
15808765	17896154	1
15808765	378631423	1
15808765	305620929	1
15808765	305216911	1
15808765	19318314	1
15808765	31801993	1
15808765	2962994194	1
15808765	137794015	1
15808765	258900199	1
15808765	239949176	1
15808765	515822213	1
15808765	82453460	1
15808765	74508260	1
15808765	1072467470	1
15808765	2970279814	1
15808765	133832049	1
15808765	183062944	1
15808765	941080085121175552	1
15808765	124224165	1
15808765	460376288	1
15808765	1289319271	1
15808765	15954997	1
15808765	3122099613	1
15808765	23600262	1
15808765	404132211	1
15808765	47724293	1
15808765	18137749	1
15808765	968650362	1
15808765	235217558	1
15808765	266133081	1
15808765	15394954	1
15808765	2863006655	1
15808765	486694111	1
15808765	164369297	1
15808765	24913074	1
15808765	600463589	1
15808765	31611298	1
15808765	242836537	1
15808765	267854863	1
15808765	111635980	1
15808765	20113797	1
15808765	1072008757	1
15808765	171598736	1
15808765	1096059529	1
15808765	75364211	1
15808765	2891210047	1
15808765	13491312	1
15808765	248735463	1
15808765	21269970	1
15808765	231510077	1
15808765	33977070	1
15808765	558769636	1
15808765	789244177	1
15808765	249410485	1
15808765	533324996	1
15808765	342863309	1
15808765	1009269193	1
15808765	1045110018	1
15808765	193732179	1
15808765	1037321378	1
15808765	168502762	1
15808765	80612021	1
15808765	467823431	1
15808765	1249982359	1
15808765	235373000	1
15808765	821763194372943872	1
15808765	960962340	1
15808765	364415553	1
15808765	787373558	1
15808765	29501253	1
15808765	946549322	1
15808765	4797361833	1
15808765	1092979962	1
15808765	216776631	1
15808765	2962868158	1
796183515998068736	811313565760163844	1
90639372	811313565760163844	1
378631423	811313565760163844	1
305620929	811313565760163844	1
515822213	811313565760163844	1
234374703	811313565760163844	1
941080085121175552	811313565760163844	1
1058520120	811313565760163844	1
18137749	811313565760163844	1
776664410	811313565760163844	1
266133081	811313565760163844	1
171598736	811313565760163844	1
278124059	811313565760163844	1
47724293	811313565760163844	1
818713465653051392	811313565760163844	1
1260172386	811313565760163844	1
24913074	811313565760163844	1
1074129612	811313565760163844	1
72198806	811313565760163844	1
248735463	811313565760163844	1
7429102	811313565760163844	1
247334603	811313565760163844	1
2916086925	811313565760163844	1
76649729	811313565760163844	1
382791093	811313565760163844	1
233842454	811313565760163844	1
970207298	811313565760163844	1
1339931490	811313565760163844	1
816683274076614656	811313565760163844	1
479872233	811313565760163844	1
236279233	811313565760163844	1
28599820	811313565760163844	1
2863210809	811313565760163844	1
2962868158	811313565760163844	1
823552974253342721	811313565760163844	1
816282029276938240	811313565760163844	1
1045110018	811313565760163844	1
816181091673448448	811313565760163844	1
242426145	811313565760163844	1
817076257770835968	811313565760163844	1
19726613	811313565760163844	1
18915145	811313565760163844	1
168502762	811313565760163844	1
18695134	811313565760163844	1
242555999	811313565760163844	1
33537967	811313565760163844	1
21406834	811313565760163844	1
29201047	811313565760163844	1
15324851	811313565760163844	1
109071031	811313565760163844	1
17494010	811313565760163844	1
171968009	811313565760163844	1
109287731	811313565760163844	1
161791703	811313565760163844	1
217543151	811313565760163844	1
946549322	811313565760163844	1
814179031956488192	811313565760163844	1
1068499286	811313565760163844	1
811313565760163844	796183515998068736	1
811313565760163844	90639372	1
811313565760163844	515822213	1
811313565760163844	941080085121175552	1
811313565760163844	776664410	1
811313565760163844	968650362	1
811313565760163844	235217558	1
811313565760163844	266133081	1
811313565760163844	18137749	1
811313565760163844	600463589	1
811313565760163844	486694111	1
811313565760163844	242836537	1
811313565760163844	1096059529	1
811313565760163844	171598736	1
811313565760163844	75364211	1
811313565760163844	2891210047	1
811313565760163844	21269970	1
811313565760163844	231510077	1
811313565760163844	1074480192	1
811313565760163844	312134473	1
811313565760163844	76649729	1
811313565760163844	92186819	1
811313565760163844	935148134505828353	1
811313565760163844	88784440	1
811313565760163844	382791093	1
811313565760163844	7429102	1
811313565760163844	4749863113	1
811313565760163844	16160352	1
811313565760163844	816683274076614656	1
811313565760163844	1074518754	1
811313565760163844	78403308	1
811313565760163844	5558312	1
811313565760163844	202206694	1
811313565760163844	1480852568	1
811313565760163844	2863210809	1
811313565760163844	2962868158	1
811313565760163844	555474658	1
811313565760163844	291756142	1
811313565760163844	236511574	1
811313565760163844	60828944	1
811313565760163844	816282029276938240	1
811313565760163844	2856787757	1
811313565760163844	3044993235	1
811313565760163844	242426145	1
811313565760163844	815733290955112448	1
811313565760163844	21157904	1
811313565760163844	216503958	1
811313565760163844	1068481578	1
811313565760163844	18915145	1
811313565760163844	47747074	1
811313565760163844	10615232	1
811313565760163844	19726613	1
811313565760163844	234374703	1
811313565760163844	18695134	1
811313565760163844	117501995	1
811313565760163844	233737858	1
811313565760163844	193794406	1
811313565760163844	21406834	1
811313565760163844	15324851	1
811313565760163844	161411080	1
811313565760163844	217543151	1
811313565760163844	109287731	1
811313565760163844	827258161841135623	1
811313565760163844	234128524	1
811313565760163844	21111098	1
811313565760163844	18909919	1
811313565760163844	20597460	1
811313565760163844	29201047	1
811313565760163844	18061669	1
811313565760163844	242555999	1
811313565760163844	946549322	1
811313565760163844	73303753	1
811313565760163844	18632666	1
811313565760163844	264219447	1
811313565760163844	250188760	1
811313565760163844	262756641	1
811313565760163844	13218102	1
811313565760163844	815985039485837312	1
811313565760163844	432895323	1
811313565760163844	15007149	1
811313565760163844	939091	1
811313565760163844	813286	1
811313565760163844	1249982359	1
811313565760163844	19394188	1
811313565760163844	15764644	1
811313565760163844	150078976	1
811313565760163844	172858784	1
811313565760163844	109071031	1
811313565760163844	171968009	1
811313565760163844	278124059	1
811313565760163844	15808765	1
811313565760163844	17494010	1
811313565760163844	30354991	1
811313565760163844	1058520120	1
811313565760163844	293131808	1
811313565760163844	72198806	1
811313565760163844	970207298	1
811313565760163844	249787913	1
811313565760163844	247334603	1
811313565760163844	33537967	1
26778110	20545793	1
305620929	20545793	1
19318314	20545793	1
31801993	20545793	1
1072467470	20545793	1
1531521632	20545793	1
2970279814	20545793	1
18967498	20545793	1
245451804	20545793	1
15954997	20545793	1
2930635215	20545793	1
88806753	20545793	1
18137749	20545793	1
776664410	20545793	1
1055685948	20545793	1
266133081	20545793	1
3122099613	20545793	1
23600262	20545793	1
404132211	20545793	1
808416682972770304	20545793	1
85396297	20545793	1
818472418620608512	20545793	1
242926427	20545793	1
24913074	20545793	1
33576489	20545793	1
164369297	20545793	1
252819323	20545793	1
193872188	20545793	1
2970462034	20545793	1
172858784	20545793	1
32010840	20545793	1
248735463	20545793	1
1065995022	20545793	1
7429102	20545793	1
13491312	20545793	1
942156122	20545793	1
558769636	20545793	1
210926192	20545793	1
787373558	20545793	1
233842454	20545793	1
2371339658	20545793	1
581141508	20545793	1
15764644	20545793	1
240760644	20545793	1
25781141	20545793	1
479872233	20545793	1
14135426	20545793	1
1055907624	20545793	1
516880804	20545793	1
22509548	20545793	1
252249233	20545793	1
28599820	20545793	1
19929362	20545793	1
240812994	20545793	1
115979444	20545793	1
140519774	20545793	1
2962868158	20545793	1
236511574	20545793	1
163570705	20545793	1
164007407	20545793	1
1135486501	20545793	1
80612021	20545793	1
20467163	20545793	1
249410485	20545793	1
14984637	20545793	1
950328072	20545793	1
278145569	20545793	1
816181091673448448	20545793	1
309070309	20545793	1
112740986	20545793	1
1009269193	20545793	1
15361570	20545793	1
467823431	20545793	1
161743731	20545793	1
18915145	20545793	1
1092979962	20545793	1
1055730738	20545793	1
221792092	20545793	1
155669457	20545793	1
168502762	20545793	1
24745957	20545793	1
190328374	20545793	1
138770045	20545793	1
29201047	20545793	1
1222257180	20545793	1
1071840474	20545793	1
20545793	212262370	1
20545793	1060984272	1
20545793	19318314	1
20545793	305216911	1
20545793	31801993	1
20545793	137794015	1
20545793	2861616083	1
20545793	258900199	1
20545793	74508260	1
20545793	82453460	1
20545793	1072467470	1
20545793	1531521632	1
20545793	2970279814	1
20545793	303861808	1
20545793	153944899	1
20545793	133832049	1
20545793	2930635215	1
20545793	124224165	1
20545793	245451804	1
20545793	39249305	1
20545793	88806753	1
20545793	38254095	1
20545793	1055685948	1
20545793	15954997	1
20545793	3122099613	1
20545793	56864092	1
20545793	404132211	1
20545793	23600262	1
20545793	50452197	1
20545793	266133081	1
20545793	15394954	1
20545793	18137749	1
20545793	2863006655	1
20545793	85396297	1
20545793	1260172386	1
20545793	242926427	1
20545793	1074129612	1
20545793	1083448909	1
20545793	33576489	1
20545793	193872188	1
20545793	2970462034	1
20545793	24913074	1
20545793	31611298	1
20545793	267854863	1
20545793	111635980	1
20545793	32010840	1
20545793	2962891515	1
20545793	13491312	1
20545793	248735463	1
20545793	231510077	1
20545793	3018670151	1
20545793	312134473	1
20545793	558769636	1
20545793	210926192	1
20545793	1155335864	1
20545793	232992031	1
20545793	37920978	1
20545793	1155212191	1
20545793	25781141	1
20545793	479872233	1
20545793	246769138	1
20545793	84119348	1
20545793	432771620	1
20545793	193732179	1
20545793	252249233	1
20545793	236279233	1
20545793	28599820	1
20545793	950783972	1
20545793	240812994	1
20545793	20552026	1
20545793	140519774	1
20545793	995193054	1
20545793	22509548	1
20545793	164007407	1
20545793	163570705	1
20545793	236511574	1
20545793	1135486501	1
20545793	249410485	1
20545793	14984637	1
20545793	80612021	1
20545793	1058917562	1
20545793	3044993235	1
20545793	112740986	1
20545793	1009269193	1
20545793	162069635	1
20545793	249348006	1
20545793	242426145	1
20545793	267938462	1
20545793	15361570	1
20545793	385429543	1
20545793	216503958	1
20545793	24195214	1
20545793	1092979962	1
20545793	18915145	1
20545793	432676344	1
20545793	1055730738	1
20545793	22545491	1
20545793	221792092	1
20545793	155669457	1
20545793	2968451607	1
20545793	219429281	1
20545793	2951574214	1
20545793	24745957	1
20545793	29766367	1
20545793	156333623	1
20545793	78445977	1
20545793	234057152	1
20545793	138770045	1
20545793	28602948	1
20545793	1074412920	1
20545793	1222257180	1
20545793	1071840474	1
20545793	1069124515	1
20545793	15007149	1
20545793	248495200	1
20545793	1077121945	1
20545793	15600527	1
20545793	2966570782	1
20545793	247334603	1
20545793	1058520120	1
20545793	88784440	1
20545793	216881337	1
20545793	1074480192	1
20545793	237348797	1
20545793	942156122	1
20545793	109287731	1
20545793	1068499286	1
20545793	1339835893	1
20545793	72198806	1
20545793	818910970567344128	1
20545793	33563161	1
20545793	30216513	1
20545793	234014087	1
20545793	153486399	1
20545793	36948268	1
20545793	409486555	1
20545793	381152398	1
20545793	22523087	1
20545793	17494010	1
20545793	29501253	1
20545793	115979444	1
20545793	29450962	1
20545793	15764644	1
20545793	58928690	1
20545793	18909919	1
20545793	161791703	1
20545793	16160352	1
20545793	63169388	1
20545793	92186819	1
20545793	36686040	1
20545793	21406834	1
20545793	14135426	1
20545793	813286	1
20545793	18696134	1
20545793	235373000	1
20545793	250188760	1
20545793	29201047	1
796183515998068736	815985039485837312	1
90639372	815985039485837312	1
305620929	815985039485837312	1
2970279814	815985039485837312	1
82453460	815985039485837312	1
245451804	815985039485837312	1
776664410	815985039485837312	1
808416682972770304	815985039485837312	1
1260172386	815985039485837312	1
818713465653051392	815985039485837312	1
818472418620608512	815985039485837312	1
24913074	815985039485837312	1
164369297	815985039485837312	1
7429102	815985039485837312	1
233842454	815985039485837312	1
2371339658	815985039485837312	1
581141508	815985039485837312	1
1339931490	815985039485837312	1
479872233	815985039485837312	1
462143773	815985039485837312	1
240812994	815985039485837312	1
2962868158	815985039485837312	1
2724095695	815985039485837312	1
816181091673448448	815985039485837312	1
249348006	815985039485837312	1
817076257770835968	815985039485837312	1
168502762	815985039485837312	1
18695134	815985039485837312	1
36948268	815985039485837312	1
1071840474	815985039485837312	1
161791703	815985039485837312	1
234469322	815985039485837312	1
19682187	815985039485837312	1
814179031956488192	815985039485837312	1
1068499286	815985039485837312	1
249787913	815985039485837312	1
815985039485837312	36948268	1
90639372	789244177	1
305620929	789244177	1
305216911	789244177	1
31801993	789244177	1
1531521632	789244177	1
82453460	789244177	1
2970279814	789244177	1
18967498	789244177	1
88806753	789244177	1
1058520120	789244177	1
776664410	789244177	1
266133081	789244177	1
3122099613	789244177	1
23600262	789244177	1
808416682972770304	789244177	1
2863006655	789244177	1
818713465653051392	789244177	1
818472418620608512	789244177	1
24913074	789244177	1
1074129612	789244177	1
193872188	789244177	1
2970462034	789244177	1
267854863	789244177	1
248735463	789244177	1
1065995022	789244177	1
7429102	789244177	1
247334603	789244177	1
2916086925	789244177	1
233842454	789244177	1
787373558	789244177	1
1155335864	789244177	1
581141508	789244177	1
237814920	789244177	1
1339931490	789244177	1
479872233	789244177	1
14135426	789244177	1
3686482216	789244177	1
33563161	789244177	1
823552974253342721	789244177	1
2968451607	789244177	1
432676344	789244177	1
2433737761	789244177	1
467823431	789244177	1
1071840474	789244177	1
2750127259	789244177	1
789244177	305216911	1
789244177	239949176	1
789244177	258900199	1
789244177	82453460	1
789244177	1531521632	1
789244177	2970279814	1
789244177	133832049	1
789244177	38254095	1
789244177	15954997	1
789244177	56864092	1
789244177	23600262	1
789244177	50452197	1
789244177	18137749	1
789244177	1074129612	1
789244177	164369297	1
789244177	193872188	1
789244177	111635980	1
789244177	267854863	1
789244177	13491312	1
789244177	248735463	1
789244177	312134473	1
789244177	237750442	1
789244177	1155335864	1
789244177	581141508	1
789244177	237814920	1
789244177	25781141	1
789244177	1339931490	1
789244177	2853309155	1
789244177	19407835	1
789244177	242873057	1
789244177	462143773	1
789244177	1077121945	1
789244177	242426145	1
789244177	155669457	1
789244177	28602948	1
789244177	15361570	1
789244177	18915145	1
789244177	112740986	1
789244177	20552026	1
789244177	28599820	1
789244177	164007407	1
789244177	193732179	1
789244177	467823431	1
789244177	92186819	1
789244177	235373000	1
789244177	221792092	1
789244177	80612021	1
789244177	63169388	1
789244177	161791703	1
789244177	140519774	1
789244177	818910970567344128	1
789244177	787373558	1
789244177	249410485	1
789244177	168502762	1
789244177	24745957	1
789244177	138770045	1
789244177	14135426	1
789244177	153486399	1
789244177	156333623	1
789244177	163570705	1
789244177	240812994	1
789244177	432676344	1
789244177	234014087	1
789244177	381152398	1
789244177	29450962	1
789244177	939091	1
789244177	1092979962	1
789244177	219429281	1
789244177	15600527	1
789244177	993153006	1
789244177	1080509366	1
789244177	1071840474	1
789244177	1058520120	1
789244177	247334603	1
789244177	36948268	1
789244177	1009269193	1
789244177	15808765	1
789244177	15764644	1
789244177	115979444	1
789244177	813286	1
17896154	19929362	1
299883942	19929362	1
17800215	19929362	1
305620929	19929362	1
26778110	19929362	1
18166778	19929362	1
2966758114	19929362	1
2861616083	19929362	1
18916432	19929362	1
18967498	19929362	1
2930635215	19929362	1
124224165	19929362	1
88806753	19929362	1
18030431	19929362	1
776664410	19929362	1
266133081	19929362	1
2847221717	19929362	1
342863309	19929362	1
234822928	19929362	1
818713465653051392	19929362	1
818472418620608512	19929362	1
1074129612	19929362	1
2953974395	19929362	1
252819323	19929362	1
2970462034	19929362	1
1051446626	19929362	1
18906561	19929362	1
32010840	19929362	1
1074480192	19929362	1
1065995022	19929362	1
1072008757	19929362	1
20053279	19929362	1
234022257	19929362	1
55677432	19929362	1
69086398	19929362	1
13491312	19929362	1
17976923	19929362	1
815952318487298048	19929362	1
15428227	19929362	1
22055226	19929362	1
76452765	19929362	1
33977070	19929362	1
17544524	19929362	1
210926192	19929362	1
816111677917851649	19929362	1
233842454	19929362	1
1058460818	19929362	1
811986281177772032	19929362	1
237814920	19929362	1
1305596696	19929362	1
3609064098	19929362	1
2929491549	19929362	1
935368364	19929362	1
2963445730	19929362	1
1155212191	19929362	1
240760644	19929362	1
912608010	19929362	1
26424123	19929362	1
242873057	19929362	1
1089334250	19929362	1
2964877294	19929362	1
22509548	19929362	1
19926675	19929362	1
28599820	19929362	1
1071840474	19929362	1
1240107944	19929362	1
19929362	17896154	1
19929362	299883942	1
19929362	26778110	1
19929362	18967498	1
19929362	296245061	1
19929362	124224165	1
19929362	18030431	1
19929362	15856366	1
19929362	56864092	1
19929362	15394954	1
19929362	18566912	1
19929362	234822928	1
19929362	252819323	1
19929362	233693291	1
19929362	32010840	1
19929362	20053279	1
19929362	211420609	1
19929362	55677432	1
19929362	52503751	1
19929362	76452765	1
19929362	550401754	1
19929362	33977070	1
19929362	237750442	1
19929362	22055226	1
19929362	23970171	1
19929362	14904437	1
19929362	233842454	1
19929362	233949261	1
19929362	237814920	1
19929362	37920978	1
19929362	2963445730	1
19929362	240760644	1
19929362	26424123	1
19929362	242873057	1
19929362	1089334250	1
19929362	19926675	1
19929362	818910970567344128	1
19929362	18916432	1
19929362	17800215	1
19929362	237348797	1
19929362	219429281	1
19929362	18805303	1
19929362	168502762	1
19929362	234128524	1
19929362	16256269	1
19929362	234812598	1
19929362	237312687	1
19929362	1080509366	1
19929362	1092979962	1
19929362	235312723	1
19929362	235190657	1
19929362	23976316	1
19929362	74198348	1
19929362	190328374	1
19929362	19407835	1
19929362	25086658	1
19929362	20467163	1
19929362	23712174	1
19929362	26051676	1
19929362	10615232	1
19929362	110545675	1
19929362	242772524	1
19929362	240427862	1
19929362	234057152	1
19929362	1209417007	1
19929362	1249982359	1
19929362	613725908	1
19929362	18166778	1
19929362	15600527	1
19929362	24735461	1
19929362	278145569	1
19929362	18906561	1
19929362	15751083	1
456636692	813286	1
456636692	25073877	1
456636692	1339835893	1
212262370	19726613	1
1060984272	19726613	1
90639372	19726613	1
293131808	19726613	1
16056306	19726613	1
17800215	19726613	1
26778110	19726613	1
305620929	19726613	1
10615232	19726613	1
515822213	19726613	1
31801993	19726613	1
18166778	19726613	1
2962994194	19726613	1
2861616083	19726613	1
18967498	19726613	1
234374703	19726613	1
296361085	19726613	1
245451804	19726613	1
225921757	19726613	1
941080085121175552	19726613	1
88806753	19726613	1
1058520120	19726613	1
968650362	19726613	1
18137749	19726613	1
776664410	19726613	1
235217558	19726613	1
1055685948	19726613	1
19394188	19726613	1
266133081	19726613	1
171598736	19726613	1
278124059	19726613	1
47724293	19726613	1
85396297	19726613	1
2863006655	19726613	1
234822928	19726613	1
818713465653051392	19726613	1
486694111	19726613	1
24913074	19726613	1
242836537	19726613	1
72198806	19726613	1
2953974395	19726613	1
976969338	19726613	1
1051446626	19726613	1
1096059529	19726613	1
1074480192	19726613	1
109579534	19726613	1
1065995022	19726613	1
2327941633	19726613	1
211420609	19726613	1
234022257	19726613	1
75364211	19726613	1
7429102	19726613	1
2891210047	19726613	1
21269970	19726613	1
13491312	19726613	1
279036722	19726613	1
17976923	19726613	1
247334603	19726613	1
15428227	19726613	1
2916086925	19726613	1
88784440	19726613	1
33977070	19726613	1
76649729	19726613	1
15808765	19726613	1
210926192	19726613	1
382791093	19726613	1
787373558	19726613	1
233842454	19726613	1
237814920	19726613	1
970207298	19726613	1
935368364	19726613	1
25781141	19726613	1
2955485182	19726613	1
1074518754	19726613	1
262192574	19726613	1
816683274076614656	19726613	1
819980276570976256	19726613	1
14135426	19726613	1
78403308	19726613	1
1089334250	19726613	1
1249982359	19726613	1
202206694	19726613	1
2964877294	19726613	1
22509548	19726613	1
2863210809	19726613	1
51228911	19726613	1
20552026	19726613	1
60828944	19726613	1
2914515430	19726613	1
236511574	19726613	1
1074101017	19726613	1
555474658	19726613	1
19407835	19726613	1
20467163	19726613	1
2856787757	19726613	1
14984637	19726613	1
110545675	19726613	1
815733290955112448	19726613	1
278145569	19726613	1
249348006	19726613	1
1009269193	19726613	1
1068481578	19726613	1
2932617195	19726613	1
15361570	19726613	1
1444015610	19726613	1
240427862	19726613	1
19726613	212262370	1
19726613	515822213	1
19726613	225921757	1
19726613	18137749	1
19726613	1058520120	1
19726613	235217558	1
19726613	266133081	1
19726613	968650362	1
19726613	486694111	1
19726613	600463589	1
19726613	242836537	1
19726613	20113797	1
19726613	1096059529	1
19726613	1074480192	1
19726613	171598736	1
19726613	2891210047	1
19726613	75364211	1
19726613	21269970	1
19726613	76649729	1
19726613	382791093	1
19726613	2955485182	1
19726613	816683274076614656	1
19726613	296361085	1
19726613	1480852568	1
19726613	7270292	1
19726613	1074518754	1
19726613	78403308	1
19726613	5558312	1
19726613	26062385	1
19726613	2863210809	1
19726613	202206694	1
19726613	1249982359	1
19726613	236511574	1
19726613	555474658	1
19726613	60828944	1
19726613	291756142	1
19726613	2856787757	1
19726613	278145569	1
19726613	2932617195	1
19726613	234128524	1
19726613	946549322	1
19726613	18916432	1
19726613	15764644	1
19726613	970207298	1
19726613	21406834	1
19726613	172858784	1
19726613	193794406	1
19726613	92186819	1
19726613	216503958	1
19726613	150078976	1
19726613	217543151	1
19726613	16056306	1
19726613	1068481578	1
19726613	813286	1
19726613	247334603	1
19726613	33537967	1
19726613	21111098	1
19726613	15007149	1
19726613	17494010	1
19726613	278124059	1
19726613	242555999	1
19726613	88784440	1
19726613	18915145	1
19726613	250188760	1
19726613	72198806	1
19726613	262756641	1
19726613	264219447	1
19726613	15324851	1
19726613	249787913	1
19726613	293131808	1
19726613	18695134	1
19726613	29201047	1
19726613	109071031	1
19726613	20597460	1
19726613	15745368	1
19726613	234374703	1
19726613	109287731	1
19726613	233737858	1
19726613	18632666	1
19726613	24905240	1
19726613	216881337	1
19726613	30043495	1
19726613	7429102	1
19726613	16160352	1
19726613	21157904	1
19726613	73303753	1
19726613	18061669	1
19726613	10615232	1
19726613	19394188	1
19726613	13218102	1
1060984272	462143773	1
305620929	462143773	1
137794015	462143773	1
19318314	462143773	1
31801993	462143773	1
1072467470	462143773	1
1531521632	462143773	1
2970279814	462143773	1
18967498	462143773	1
153944899	462143773	1
245451804	462143773	1
776664410	462143773	1
266133081	462143773	1
3122099613	462143773	1
23600262	462143773	1
404132211	462143773	1
808416682972770304	462143773	1
1260172386	462143773	1
818713465653051392	462143773	1
486694111	462143773	1
1074129612	462143773	1
24913074	462143773	1
1083448909	462143773	1
2970462034	462143773	1
1051446626	462143773	1
111635980	462143773	1
248735463	462143773	1
7429102	462143773	1
2916086925	462143773	1
558769636	462143773	1
233842454	462143773	1
787373558	462143773	1
2371339658	462143773	1
1155335864	462143773	1
581141508	462143773	1
15764644	462143773	1
1339931490	462143773	1
479872233	462143773	1
1055907624	462143773	1
236279233	462143773	1
28599820	462143773	1
823552974253342721	462143773	1
90639372	462143773	1
