follower	followee	count
818282957618216960	23970171	1
528949429	23970171	1
39078174	23970171	1
22081845	23970171	1
2375574151	23970171	1
2752601	23970171	1
59888738	23970171	1
31395001	23970171	1
397621909	23970171	1
3066095122	23970171	1
23970171	842072478834909184	1
23970171	299883942	1
23970171	305620929	1
23970171	26778110	1
23970171	137794015	1
23970171	37094727	1
23970171	18967498	1
23970171	124224165	1
23970171	114388293	1
23970171	225921757	1
23970171	15856366	1
23970171	15394954	1
23970171	1615463502	1
23970171	18566912	1
23970171	242926427	1
23970171	252819323	1
23970171	976969338	1
23970171	233693291	1
23970171	1058345042	1
23970171	32010840	1
23970171	1065995022	1
23970171	1072008757	1
23970171	234022257	1
23970171	17976923	1
23970171	52503751	1
23970171	15428227	1
23970171	21269970	1
23970171	550401754	1
23970171	76452765	1
23970171	237750442	1
23970171	50374439	1
23970171	988573326376427520	1
23970171	1428659995	1
23970171	102251724	1
23970171	1305596696	1
23970171	98471035	1
23970171	45900567	1
23970171	25395727	1
23970171	875029068223315968	1
23970171	818282957618216960	1
23970171	518644221	1
23970171	282545479	1
23970171	818910970567344128	1
23970171	299798272	1
23970171	19784906	1
23970171	62407876	1
23970171	1209417007	1
23970171	206721200	1
23970171	577690047	1
23970171	1222716350	1
23970171	25755336	1
23970171	1089334250	1
23970171	1071900114	1
23970171	44168607	1
23970171	15113571	1
23970171	21873714	1
23970171	93093380	1
23970171	14107459	1
23970171	59158212	1
23970171	36123078	1
23970171	20055774	1
23970171	242797971	1
23970171	15357910	1
23970171	69010726	1
23970171	61866666	1
23970171	69302972	1
23970171	28945215	1
23970171	393335704	1
23970171	32964917	1
23970171	65106660	1
23970171	189594729	1
23970171	20718719	1
23970171	16261513	1
23970171	27090879	1
23970171	15742985	1
23970171	17606369	1
23970171	158826094	1
23970171	32918811	1
23970171	14844867	1
23970171	20635633	1
23970171	114859756	1
23970171	37841185	1
23970171	19877680	1
23970171	14881914	1
23970171	17168586	1
23970171	18019121	1
23970171	37039388	1
23970171	21044127	1
23970171	29709188	1
23970171	15737887	1
23970171	65172901	1
23970171	126327405	1
23970171	40779506	1
23970171	17785289	1
23970171	58579942	1
23970171	305333698	1
23970171	25707034	1
23970171	302795833	1
23970171	41543268	1
23970171	18496709	1
23970171	18963842	1
23970171	301108020	1
23970171	119048111	1
23970171	15765991	1
23970171	50406326	1
23970171	19038768	1
23970171	296361085	1
23970171	254082173	1
23970171	23283299	1
23970171	18641684	1
23970171	65651571	1
23970171	213069659	1
23970171	31475315	1
23970171	25430081	1
23970171	77279578	1
23970171	27086783	1
23970171	146099226	1
23970171	167797168	1
23970171	19667766	1
23970171	16926637	1
23970171	250689252	1
23970171	295685416	1
23970171	15646547	1
23970171	67393806	1
23970171	68498034	1
23970171	31395001	1
23970171	71070614	1
23970171	227373977	1
23970171	28414093	1
23970171	14904437	1
23970171	124196924	1
23970171	124163000	1
23970171	20879626	1
23970171	216881337	1
23970171	286799080	1
23970171	192042877	1
23970171	185684821	1
23970171	230761725	1
23970171	273592641	1
23970171	20468251	1
23970171	21969829	1
23970171	233842454	1
23970171	234469322	1
23970171	237348797	1
23970171	16425672	1
23970171	72129678	1
23970171	18294521	1
23970171	23920295	1
23970171	33778988	1
23970171	110545675	1
23970171	252115520	1
23970171	15434632	1
23970171	16210895	1
23970171	235190657	1
23970171	19576571	1
23970171	15966258	1
23970171	17744717	1
23970171	21787198	1
23970171	54598826	1
23970171	30045475	1
23970171	237481204	1
23970171	15569772	1
23970171	23207314	1
23970171	74164455	1
23970171	238321369	1
23970171	119899270	1
23970171	219429281	1
23970171	50057841	1
23970171	235719973	1
23970171	71358042	1
23970171	13109402	1
23970171	18000662	1
23970171	51351712	1
23970171	28471924	1
23970171	73217124	1
23970171	18023140	1
23970171	14261617	1
23970171	18943752	1
23970171	15777500	1
23970171	218349372	1
23970171	217543151	1
23970171	41747410	1
23970171	234128524	1
23970171	19337214	1
23970171	16984963	1
23970171	22643800	1
23970171	94592178	1
23970171	38833974	1
23970171	26820795	1
23970171	16823899	1
23970171	47337989	1
23970171	16233017	1
23970171	36948979	1
23970171	26035722	1
23970171	19161306	1
23970171	18218143	1
23970171	26534343	1
23970171	107172480	1
23970171	16102600	1
23970171	15111202	1
23970171	19828037	1
23970171	74241914	1
23970171	19007230	1
23970171	175102610	1
23970171	19912734	1
23970171	83603750	1
23970171	39834947	1
23970171	18915145	1
23970171	14984637	1
23970171	18906561	1
23970171	22159063	1
23970171	44784327	1
23970171	16703058	1
23970171	76163900	1
23970171	19610051	1
23970171	56764250	1
23970171	146539877	1
23970171	16878156	1
23970171	16516623	1
23970171	210249492	1
23970171	40045792	1
23970171	17417764	1
23970171	16984304	1
23970171	113758100	1
23970171	19541375	1
23970171	186881077	1
23970171	29766367	1
23970171	161743731	1
23970171	7597712	1
23970171	52762044	1
23970171	19379989	1
23970171	16672662	1
23970171	16814727	1
23970171	48834856	1
23970171	17850012	1
23970171	20020575	1
23970171	16232940	1
23970171	34523410	1
23970171	18166778	1
23970171	22509548	1
23970171	16256269	1
23970171	18916432	1
23970171	74198348	1
23970171	40318829	1
23970171	18805303	1
23970171	19926675	1
23970171	15988710	1
23970171	39207632	1
23970171	14720411	1
23970171	16689723	1
23970171	14389132	1
23970171	7126672	1
23970171	23660013	1
23970171	43901189	1
23970171	15414584	1
23970171	14275291	1
23970171	6620762	1
23970171	54622050	1
23970171	50425319	1
23970171	62539479	1
23970171	14085040	1
23970171	39592258	1
23970171	17387589	1
23970171	17198100	1
23970171	28337697	1
23970171	15641893	1
23970171	19090300	1
23970171	30043495	1
23970171	20975060	1
23970171	11883722	1
23970171	115031109	1
23970171	19269183	1
23970171	69641276	1
23970171	26051676	1
23970171	70756980	1
23970171	25086658	1
23970171	16039421	1
23970171	23712174	1
23970171	20467163	1
23970171	15896464	1
23970171	26089178	1
23970171	21040094	1
23970171	17800215	1
17896154	23976316	1
323490669	23976316	1
17800215	23976316	1
305620929	23976316	1
26778110	23976316	1
299883942	23976316	1
18166778	23976316	1
18916432	23976316	1
18967498	23976316	1
296245061	23976316	1
88806753	23976316	1
124224165	23976316	1
18030431	23976316	1
776664410	23976316	1
266133081	23976316	1
808416682972770304	23976316	1
2847221717	23976316	1
342863309	23976316	1
234822928	23976316	1
818713465653051392	23976316	1
242926427	23976316	1
1074129612	23976316	1
2953974395	23976316	1
252819323	23976316	1
2970462034	23976316	1
18906561	23976316	1
1051446626	23976316	1
32010840	23976316	1
1074480192	23976316	1
1065995022	23976316	1
20053279	23976316	1
211420609	23976316	1
234022257	23976316	1
55677432	23976316	1
21269970	23976316	1
69086398	23976316	1
17976923	23976316	1
815952318487298048	23976316	1
15428227	23976316	1
76452765	23976316	1
550401754	23976316	1
33977070	23976316	1
17544524	23976316	1
210926192	23976316	1
14904437	23976316	1
233842454	23976316	1
1058460818	23976316	1
811986281177772032	23976316	1
89001820	23976316	1
38978018	23976316	1
237814920	23976316	1
1305596696	23976316	1
3609064098	23976316	1
2929491549	23976316	1
935368364	23976316	1
1155212191	23976316	1
240760644	23976316	1
912608010	23976316	1
246769138	23976316	1
26424123	23976316	1
14135426	23976316	1
93965901	23976316	1
1089334250	23976316	1
993153006	23976316	1
2964877294	23976316	1
26062385	23976316	1
22509548	23976316	1
19926675	23976316	1
28599820	23976316	1
51228911	23976316	1
1209417007	23976316	1
1074101017	23976316	1
26051676	23976316	1
19407835	23976316	1
148006729	23976316	1
20467163	23976316	1
110545675	23976316	1
950328072	23976316	1
234812598	23976316	1
278145569	23976316	1
235312723	23976316	1
74198348	23976316	1
15751083	23976316	1
23124635	23976316	1
2932617195	23976316	1
1058256326	23976316	1
2965083477	23976316	1
1444015610	23976316	1
240427862	23976316	1
343171266	23976316	1
161743731	23976316	1
18915145	23976316	1
963480595	23976316	1
1092979962	23976316	1
18277655	23976316	1
1055730738	23976316	1
2253968388	23976316	1
25086658	23976316	1
219429281	23976316	1
1058051748	23976316	1
518644221	23976316	1
29766367	23976316	1
190328374	23976316	1
295685416	23976316	1
1028854804087492613	23976316	1
1054381765224210432	23976316	1
1080574793630527505	23976316	1
1361916547	23976316	1
1080894931311431682	23976316	1
825608011	23976316	1
274715757	23976316	1
2767300211	23976316	1
4203346932	23976316	1
134240162	23976316	1
236480864	23976316	1
360783298	23976316	1
74164455	23976316	1
108494073	23976316	1
582475251	23976316	1
19434319	23976316	1
29374041	23976316	1
44522505	23976316	1
42081431	23976316	1
967084459966148608	23976316	1
479856992	23976316	1
37535349	23976316	1
23976316	212262370	1
23976316	17896154	1
23976316	323490669	1
23976316	299883942	1
23976316	26778110	1
23976316	37094727	1
23976316	18967498	1
23976316	296245061	1
23976316	124224165	1
23976316	36676406	1
23976316	18030431	1
23976316	114388293	1
23976316	225921757	1
23976316	15856366	1
23976316	235217558	1
23976316	266133081	1
23976316	968650362	1
23976316	15394954	1
23976316	2847221717	1
23976316	18566912	1
23976316	28267055	1
23976316	234822928	1
23976316	242926427	1
23976316	600463589	1
23976316	252819323	1
23976316	976969338	1
23976316	233693291	1
23976316	1051446626	1
23976316	1058345042	1
23976316	237862972	1
23976316	32010840	1
23976316	1065995022	1
23976316	20053279	1
23976316	1072008757	1
23976316	1096059529	1
23976316	211420609	1
23976316	234022257	1
23976316	55677432	1
23976316	75364211	1
23976316	69086398	1
23976316	17976923	1
23976316	52503751	1
23976316	15428227	1
23976316	76452765	1
23976316	550401754	1
23976316	21269970	1
23976316	33977070	1
23976316	237750442	1
23976316	19139963	1
23976316	17544524	1
23976316	76649729	1
23976316	14904437	1
23976316	23970171	1
23976316	22055226	1
23976316	382791093	1
23976316	1058460818	1
23976316	935033864	1
23976316	89001820	1
23976316	38978018	1
23976316	233949261	1
23976316	14275291	1
23976316	237814920	1
23976316	233842454	1
23976316	85689484	1
23976316	935368364	1
23976316	37920978	1
23976316	240760644	1
23976316	296361085	1
23976316	912608010	1
23976316	7270292	1
23976316	246769138	1
23976316	26424123	1
23976316	98471035	1
23976316	50152441	1
23976316	11651202	1
23976316	93965901	1
23976316	242873057	1
23976316	1089334250	1
23976316	78403308	1
23976316	5558312	1
23976316	993153006	1
23976316	84119348	1
23976316	26062385	1
23976316	19926675	1
23976316	202206694	1
23976316	19929362	1
23976316	51228911	1
23976316	243418245	1
23976316	237299871	1
23976316	1074101017	1
23976316	242376736	1
23976316	555474658	1
23976316	26051676	1
23976316	291756142	1
23976316	20467163	1
23976316	19407835	1
23976316	110545675	1
23976316	950328072	1
23976316	487297085	1
23976316	234812598	1
23976316	235312723	1
23976316	15751083	1
23976316	74198348	1
23976316	23124635	1
23976316	278145569	1
23976316	1058256326	1
23976316	27676828	1
23976316	1209417007	1
23976316	1060487274	1
23976316	240427862	1
23976316	161743731	1
23976316	21157904	1
23976316	343171266	1
23976316	18277655	1
23976316	18915145	1
23976316	22545491	1
23976316	25086658	1
23976316	48117116	1
23976316	963480595	1
23976316	1058051748	1
23976316	219429281	1
23976316	281540744	1
23976316	29766367	1
23976316	190328374	1
23976316	967084459966148608	1
23976316	3018910586	1
23976316	235196204	1
23976316	26028938	1
23976316	43888471	1
23976316	15727817	1
23976316	1071900114	1
23976316	1074412920	1
23976316	1069124515	1
23976316	18001922	1
23976316	25091922	1
23976316	133767110	1
23976316	38281802	1
23976316	22915667	1
23976316	16689723	1
23976316	1071764281	1
23976316	19912734	1
23976316	1074480192	1
23976316	1055515873	1
23976316	1060370282	1
23976316	960962340	1
23976316	240135871	1
23976316	243278482	1
23976316	15745368	1
23976316	15661604	1
23976316	334245076	1
23976316	17198100	1
23976316	343041182	1
23976316	80136311	1
23976316	851621377	1
23976316	757705656	1
23976316	18083519	1
23976316	15918353	1
23976316	10929352	1
23976316	266775980	1
23976316	613725908	1
23976316	263758909	1
23976316	19795220	1
23976316	469194846	1
23976316	20791372	1
23976316	34523410	1
23976316	39207632	1
23976316	292473272	1
23976316	538185166	1
23976316	24113784	1
23976316	500866231	1
23976316	557280907	1
23976316	89699383	1
23976316	519922034	1
23976316	218027755	1
23976316	339182018	1
23976316	422827850	1
23976316	345644480	1
23976316	23868952	1
23976316	23788966	1
23976316	52762044	1
23976316	22286602	1
23976316	131538331	1
23976316	432854654	1
23976316	455306401	1
23976316	110924703	1
23976316	440168523	1
23976316	426817871	1
23976316	16425672	1
23976316	14857739	1
23976316	52992670	1
23976316	165998897	1
23976316	272542662	1
23976316	334162338	1
23976316	82687751	1
23976316	342887079	1
23976316	386092483	1
23976316	381736092	1
23976316	43318622	1
23976316	333692333	1
23976316	194233791	1
23976316	287413569	1
23976316	14882554	1
23976316	364564017	1
23976316	326208966	1
23976316	15434632	1
23976316	82118597	1
23976316	47614124	1
23976316	23562007	1
23976316	21111098	1
23976316	122212010	1
23976316	30863073	1
23976316	58491682	1
23976316	305189255	1
23976316	148882145	1
23976316	294126378	1
23976316	233557728	1
23976316	70476832	1
23976316	69337453	1
23976316	16874338	1
23976316	79292033	1
23976316	20635633	1
23976316	18163893	1
23976316	11472282	1
23976316	160682917	1
23976316	254082173	1
23976316	295685416	1
23976316	264219447	1
23976316	243797058	1
23976316	275572403	1
23976316	292972175	1
23976316	146099226	1
23976316	81853097	1
23976316	52789108	1
23976316	61866666	1
23976316	110918004	1
23976316	119899270	1
23976316	250710495	1
23976316	6620762	1
23976316	252115520	1
23976316	115462350	1
23976316	166235477	1
23976316	237348797	1
23976316	30045475	1
23976316	20468251	1
23976316	217543151	1
23976316	19659031	1
23976316	5660532	1
23976316	240790556	1
23976316	216881337	1
23976316	22816033	1
23976316	83603750	1
23976316	238321369	1
23976316	239561508	1
23976316	15605899	1
23976316	235719973	1
23976316	237312687	1
23976316	233737858	1
23976316	234469322	1
23976316	235190657	1
23976316	235289157	1
23976316	18056015	1
23976316	21048033	1
23976316	234128524	1
23976316	74945157	1
23976316	234057152	1
23976316	21333396	1
23976316	88784440	1
23976316	229197216	1
23976316	125461100	1
23976316	22545452	1
23976316	201095615	1
23976316	16726846	1
23976316	15383439	1
23976316	21040094	1
23976316	94197072	1
23976316	22643800	1
23976316	140896000	1
23976316	76163900	1
23976316	12144232	1
23976316	139856569	1
23976316	16521870	1
23976316	157406823	1
23976316	15932085	1
23976316	16039421	1
23976316	16377693	1
23976316	28587919	1
23976316	89297892	1
23976316	19850687	1
23976316	42687995	1
23976316	171612378	1
23976316	93972169	1
23976316	18956212	1
23976316	78789634	1
23976316	7597712	1
23976316	19479195	1
23976316	24852012	1
23976316	46232531	1
23976316	104548398	1
23976316	52183538	1
23976316	18000662	1
23976316	23827133	1
23976316	15919256	1
23976316	117972265	1
23976316	117537998	1
23976316	142321780	1
23976316	21969829	1
23976316	16890518	1
23976316	14728168	1
23976316	14389132	1
23976316	18176907	1
23976316	81191343	1
23976316	21509894	1
23976316	19069733	1
23976316	23967935	1
23976316	5815162	1
23976316	50317463	1
23976316	7126672	1
23976316	117213736	1
23976316	59856467	1
23976316	24645354	1
23976316	47341545	1
23976316	68881091	1
23976316	7730052	1
23976316	17293906	1
23976316	54598826	1
23976316	77282328	1
23976316	19980678	1
23976316	24905240	1
23976316	25429371	1
23976316	17168586	1
23976316	21454953	1
23976316	63650107	1
23976316	103679223	1
23976316	108416848	1
23976316	108424611	1
23976316	77250424	1
23976316	6742412	1
23976316	14415941	1
23976316	24438725	1
23976316	16446177	1
23976316	71281860	1
23976316	18060563	1
23976316	20251654	1
23976316	57435183	1
23976316	71358042	1
23976316	18076590	1
23976316	18583823	1
23976316	36891429	1
23976316	15537855	1
23976316	97171189	1
23976316	16491569	1
23976316	63150856	1
23976316	88750092	1
23976316	15905092	1
23976316	16119129	1
23976316	39834947	1
23976316	18632666	1
23976316	19286059	1
23976316	69641276	1
23976316	58379000	1
23976316	31175661	1
23976316	70756980	1
23976316	14091360	1
23976316	19036725	1
23976316	90651198	1
23976316	19926983	1
23976316	16742053	1
23976316	44513878	1
23976316	18229117	1
23976316	70799725	1
23976316	20879626	1
23976316	65146567	1
23976316	15762819	1
23976316	76043920	1
23976316	73303753	1
23976316	29487664	1
23976316	26944996	1
23976316	19563355	1
23976316	18906561	1
23976316	11650762	1
23976316	19394188	1
23976316	19269183	1
23976316	19726613	1
23976316	20545835	1
23976316	24904117	1
23976316	22120359	1
23976316	10615232	1
23976316	22536055	1
23976316	15966258	1
23976316	45190383	1
23976316	51894480	1
23976316	18513241	1
23976316	40045792	1
23976316	26261118	1
23976316	16366471	1
23976316	18496709	1
23976316	20020575	1
23976316	40318829	1
23976316	29236039	1
23976316	17978915	1
23976316	18205674	1
23976316	25471127	1
23976316	19686924	1
23976316	15247865	1
23976316	15326918	1
23976316	16565260	1
23976316	37760670	1
23976316	21136403	1
23976316	26089178	1
23976316	16051808	1
23976316	14738157	1
23976316	17850012	1
23976316	16232940	1
23976316	14720411	1
23976316	14883320	1
23976316	22645913	1
23976316	22592579	1
23976316	13673392	1
23976316	17563655	1
23976316	14828860	1
23976316	23258618	1
23976316	18492940	1
23976316	17800215	1
23976316	18905115	1
23976316	20097342	1
23976316	18166778	1
23976316	23712174	1
23976316	15600527	1
23976316	18943852	1
23976316	16056306	1
23976316	18202240	1
23976316	20958510	1
23976316	16814727	1
23976316	16686673	1
23976316	15481585	1
23976316	18693598	1
23976316	20076659	1
23976316	16365305	1
23976316	16405291	1
23976316	14745164	1
23976316	14884201	1
23976316	18916432	1
23976316	22509548	1
23976316	16721061	1
23976316	18805303	1
23976316	16256269	1
23976316	16015621	1
17896154	235190657	1
17800215	235190657	1
26778110	235190657	1
299883942	235190657	1
18916432	235190657	1
18967498	235190657	1
225921757	235190657	1
88806753	235190657	1
18030431	235190657	1
776664410	235190657	1
266133081	235190657	1
2847221717	235190657	1
234822928	235190657	1
818713465653051392	235190657	1
242926427	235190657	1
843636970538618880	235190657	1
2953974395	235190657	1
976969338	235190657	1
2970462034	235190657	1
1051446626	235190657	1
2966205003	235190657	1
1065995022	235190657	1
1072008757	235190657	1
20053279	235190657	1
211420609	235190657	1
234022257	235190657	1
17976923	235190657	1
1883356866	235190657	1
815952318487298048	235190657	1
52503751	235190657	1
76452765	235190657	1
33977070	235190657	1
76649729	235190657	1
19139963	235190657	1
17544524	235190657	1
816111677917851649	235190657	1
14904437	235190657	1
233842454	235190657	1
1058460818	235190657	1
811986281177772032	235190657	1
237814920	235190657	1
1305596696	235190657	1
3609064098	235190657	1
2929491549	235190657	1
1155212191	235190657	1
240760644	235190657	1
242873057	235190657	1
1089334250	235190657	1
193732179	235190657	1
993153006	235190657	1
2964877294	235190657	1
22509548	235190657	1
240812994	235190657	1
51228911	235190657	1
1209417007	235190657	1
1074101017	235190657	1
26051676	235190657	1
19407835	235190657	1
110545675	235190657	1
950328072	235190657	1
234812598	235190657	1
278145569	235190657	1
1009269193	235190657	1
235312723	235190657	1
2965083477	235190657	1
1444015610	235190657	1
240427862	235190657	1
343171266	235190657	1
161743731	235190657	1
18915145	235190657	1
1055730738	235190657	1
2253968388	235190657	1
219429281	235190657	1
1058051748	235190657	1
518644221	235190657	1
29766367	235190657	1
190328374	235190657	1
295685416	235190657	1
317386234	235190657	1
912759481766957057	235190657	1
22678323	235190657	1
284639726	235190657	1
1028854804087492613	235190657	1
1080574793630527505	235190657	1
1869598704	235190657	1
1069124515	235190657	1
996094929733652481	235190657	1
17813820	235190657	1
2767300211	235190657	1
4203346932	235190657	1
944264634	235190657	1
360783298	235190657	1
108494073	235190657	1
322754909	235190657	1
574405888	235190657	1
202952121	235190657	1
967084459966148608	235190657	1
1959641286	235190657	1
1705312470	235190657	1
2827540963	235190657	1
21631487	235190657	1
470792609	235190657	1
1051396218	235190657	1
239921195	235190657	1
21500056	235190657	1
128235400	235190657	1
818948638890217473	235190657	1
430319297	235190657	1
50706655	235190657	1
59888738	235190657	1
25630016	235190657	1
582475251	235190657	1
2752601	235190657	1
1071840474	235190657	1
61843868	235190657	1
879229738191130624	235190657	1
371889510	235190657	1
154985728	235190657	1
38487403	235190657	1
21103938	235190657	1
1613575663	235190657	1
832245489798094849	235190657	1
325172716	235190657	1
102055261	235190657	1
235190657	299883942	1
235190657	18030431	1
235190657	225921757	1
235190657	2847221717	1
235190657	15394954	1
235190657	234822928	1
235190657	242926427	1
235190657	843636970538618880	1
235190657	2953974395	1
235190657	233693291	1
235190657	1051446626	1
235190657	237862972	1
235190657	211420609	1
235190657	1883356866	1
235190657	17976923	1
235190657	52503751	1
235190657	550401754	1
235190657	15428227	1
235190657	21269970	1
235190657	33977070	1
235190657	19139963	1
235190657	17544524	1
235190657	76649729	1
235190657	14904437	1
235190657	23970171	1
235190657	233949261	1
235190657	242873057	1
235190657	19926675	1
235190657	19929362	1
235190657	237299871	1
235190657	242376736	1
235190657	26051676	1
235190657	19407835	1
235190657	110545675	1
235190657	234812598	1
235190657	235312723	1
235190657	15751083	1
235190657	74198348	1
235190657	278145569	1
235190657	1209417007	1
235190657	1444015610	1
235190657	161743731	1
235190657	21157904	1
235190657	219429281	1
235190657	29766367	1
235190657	2852998461	1
235190657	190328374	1
235190657	295685416	1
235190657	23976316	1
235190657	2330590446	1
235190657	912759481766957057	1
235190657	1080574793630527505	1
235190657	1869598704	1
235190657	1028854804087492613	1
235190657	1069124515	1
235190657	234469322	1
235190657	16503916	1
235190657	818910970567344128	1
235190657	1613575663	1
235190657	14345759	1
235190657	1286925638	1
235190657	4106278036	1
235190657	27688281	1
235190657	825687307	1
235190657	18922806	1
235190657	14790192	1
235190657	75266034	1
235190657	229943801	1
235190657	86879754	1
235190657	22451908	1
235190657	21509894	1
235190657	19576571	1
235190657	19770271	1
235190657	148771088	1
235190657	81191343	1
235190657	119899270	1
235190657	122212010	1
235190657	15600527	1
235190657	48125246	1
235190657	19729611	1
235190657	15745368	1
235190657	61385096	1
235190657	248658530	1
235190657	5660532	1
235190657	248322550	1
235190657	229197216	1
235190657	20182089	1
235190657	19394188	1
235190657	82413799	1
235190657	11611052	1
235190657	110918004	1
235190657	243290177	1
235190657	114859756	1
235190657	18166778	1
235190657	14738157	1
235190657	54598826	1
235190657	25735151	1
235190657	15481585	1
235190657	16425672	1
235190657	15024479	1
235190657	30976189	1
235190657	18632666	1
235190657	16056306	1
235190657	14844867	1
235190657	27054785	1
235190657	58880876	1
235190657	12144232	1
235190657	15905092	1
235190657	19185897	1
235190657	19850687	1
235190657	18060563	1
235190657	235719973	1
235190657	7730052	1
235190657	237312687	1
235190657	17275727	1
235190657	30005269	1
235190657	17792462	1
235190657	86803454	1
235190657	16703058	1
235190657	17800215	1
235190657	18905115	1
235190657	16256269	1
235190657	18916432	1
235190657	73303753	1
235190657	18943852	1
235190657	21040094	1
235190657	26103389	1
235190657	20805189	1
235190657	23712174	1
235190657	234128524	1
235190657	82711742	1
235190657	16261513	1
235190657	16429922	1
235190657	22509548	1
293131808	20113797	1
378631423	20113797	1
305620929	20113797	1
515822213	20113797	1
31801993	20113797	1
2970279814	20113797	1
18967498	20113797	1
234374703	20113797	1
245451804	20113797	1
1058520120	20113797	1
266133081	20113797	1
171598736	20113797	1
278124059	20113797	1
85396297	20113797	1
2863006655	20113797	1
1074129612	20113797	1
24913074	20113797	1
72198806	20113797	1
164369297	20113797	1
41785345	20113797	1
44917826	20113797	1
20270883	20113797	1
438859443	20113797	1
16376937	20113797	1
1525694971	20113797	1
199810766	20113797	1
23368627	20113797	1
870396788288741376	20113797	1
14148660	20113797	1
200785205	20113797	1
21924525	20113797	1
314764043	20113797	1
21495530	20113797	1
819437976635772928	20113797	1
540543234	20113797	1
2826410182	20113797	1
322874617	20113797	1
2847140499	20113797	1
237536251	20113797	1
379511613	20113797	1
716813053	20113797	1
33951948	20113797	1
791830478600843264	20113797	1
20113797	21924525	1
20113797	89237846	1
20113797	41467849	1
20113797	293131808	1
20113797	217064621	1
20113797	33537967	1
20113797	236511574	1
20113797	355906128	1
20113797	18766459	1
20113797	59558161	1
20113797	228403269	1
20113797	438859443	1
20113797	53157512	1
20113797	23158519	1
20113797	22706510	1
20113797	17494010	1
20113797	38036372	1
20113797	29201047	1
20113797	14910072	1
20113797	273137300	1
20113797	46985065	1
20113797	26283307	1
20113797	158731852	1
20113797	141835181	1
2861616083	829782369670410240	1
18916432	829782369670410240	1
18944486	829782369670410240	1
486801537	829782369670410240	1
1054381765224210432	829782369670410240	1
50948136	829782369670410240	1
17640036	829782369670410240	1
331193355	829782369670410240	1
104358108	829782369670410240	1
123322294	829782369670410240	1
119245817	829782369670410240	1
390973130	829782369670410240	1
2827540963	829782369670410240	1
541888800	829782369670410240	1
935368364	829782369670410240	1
547114168	829782369670410240	1
320972356	829782369670410240	1
21656599	829782369670410240	1
303920466	829782369670410240	1
16653581	829782369670410240	1
48834856	829782369670410240	1
22187085	829782369670410240	1
18496709	829782369670410240	1
19638751	829782369670410240	1
120180668	829782369670410240	1
52591694	829782369670410240	1
1286925638	829782369670410240	1
713839291210792960	829782369670410240	1
27903560	829782369670410240	1
36764306	829782369670410240	1
829782369670410240	819992522109894658	1
829782369670410240	842072478834909184	1
829782369670410240	836305915452272641	1
829782369670410240	823693635564802048	1
829782369670410240	14084847	1
829782369670410240	113036476	1
829782369670410240	824389632632778755	1
829782369670410240	822191111414444034	1
829782369670410240	42442665	1
829782369670410240	1249982359	1
829782369670410240	819980276570976256	1
829782369670410240	828613457020870657	1
829782369670410240	18916432	1
829782369670410240	233737858	1
829782369670410240	90651198	1
829782369670410240	18023868	1
829782369670410240	799764016885329921	1
829782369670410240	124237063	1
829782369670410240	208120290	1
829782369670410240	24959108	1
829782369670410240	426909329	1
829782369670410240	455024343	1
829782369670410240	620571475	1
829782369670410240	818910970567344128	1
829782369670410240	818925774493405188	1
836305915452272641	862405301693296640	1
2930635215	862405301693296640	1
296245061	862405301693296640	1
17976923	862405301693296640	1
233842454	862405301693296640	1
581141508	862405301693296640	1
935368364	862405301693296640	1
988573326376427520	862405301693296640	1
2962868158	862405301693296640	1
14984637	862405301693296640	1
39001488	862405301693296640	1
23778902	862405301693296640	1
486801537	862405301693296640	1
394593711	862405301693296640	1
162225194	862405301693296640	1
48463400	862405301693296640	1
242169927	862405301693296640	1
19112923	862405301693296640	1
430319297	862405301693296640	1
14682781	862405301693296640	1
275765160	862405301693296640	1
1396439852	862405301693296640	1
102055261	862405301693296640	1
1687120508	862405301693296640	1
588889517	862405301693296640	1
73562215	862405301693296640	1
220412723	862405301693296640	1
1059359743	862405301693296640	1
455306401	862405301693296640	1
18943752	862405301693296640	1
26283307	862405301693296640	1
608826805	862405301693296640	1
102658187	862405301693296640	1
862405301693296640	819992522109894658	1
862405301693296640	888031054141022209	1
862405301693296640	842072478834909184	1
862405301693296640	836305915452272641	1
862405301693296640	828613457020870657	1
862405301693296640	819980276570976256	1
862405301693296640	826065858548133888	1
862405301693296640	799764016885329921	1
862405301693296640	259403099	1
862405301693296640	18481050	1
862405301693296640	14091091	1
862405301693296640	30231097	1
862405301693296640	44597453	1
862405301693296640	19112923	1
862405301693296640	5509762	1
862405301693296640	249677516	1
862405301693296640	818910970567344128	1
90639372	970207298	1
293131808	970207298	1
378631423	970207298	1
26778110	970207298	1
305620929	970207298	1
137794015	970207298	1
515822213	970207298	1
19318314	970207298	1
31801993	970207298	1
1072467470	970207298	1
18967498	970207298	1
234374703	970207298	1
153944899	970207298	1
1615463502	970207298	1
38254095	970207298	1
15954997	970207298	1
941080085121175552	970207298	1
88806753	970207298	1
1058520120	970207298	1
18137749	970207298	1
776664410	970207298	1
266133081	970207298	1
171598736	970207298	1
3122099613	970207298	1
278124059	970207298	1
23600262	970207298	1
47724293	970207298	1
50452197	970207298	1
342863309	970207298	1
2863006655	970207298	1
1260172386	970207298	1
818713465653051392	970207298	1
486694111	970207298	1
818472418620608512	970207298	1
242836537	970207298	1
1074129612	970207298	1
24913074	970207298	1
72198806	970207298	1
